gene_id,log2FC,pvalue,padj,mean_expr,species,de_method,dataset_id
Potri.009G118800,-0.785516680833269,3.20703350911551e-05,0.000493524127908063,5.27490879607616,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G119000,-0.132741079525274,0.466087187412337,0.617162050293971,5.56621040833159,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G119100,0.186969926791299,0.290065065965026,0.446578152110829,2.61391782048704,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G119200,-0.159390451179906,0.213441484137615,0.360113912199007,3.94361963602107,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G119700,0.156018817854591,0.471659713046361,0.622111333131171,8.93818477737405,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G120300,-0.0242271868547022,0.88705907207802,0.926793610785977,3.11935057875582,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G121100,-0.359001133964145,0.19876507777639,0.341988899042868,3.5196122995363,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G121200,-0.60228298290615,0.00011237454174541,0.0012846019101836,7.49478031975803,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G121300,0.480560102254644,0.00019579226861066,0.00199759173150214,9.96050854162772,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G121700,0.0167585588191699,0.844439679232835,0.900627146138109,5.75087795735398,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G123900,-0.290816161051519,0.138045736403643,0.264047299989019,5.62884856160957,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G124100,-0.636185751615429,0.0059687254905559,0.0268116936680341,4.79241707926019,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G124300,0.195396608590922,0.215544748196665,0.362699946841436,2.57647573558641,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G125700,-0.0224935267198294,0.870269719334715,0.91715937192287,3.3093382448055,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G126000,-0.0957703196257409,0.703431295038713,0.807049755598217,4.01516615342448,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G127800,2.1179243863628,6.94029030606058e-10,3.20893786332946e-07,5.09151782702634,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G129200,-0.333857735467772,0.083171687179838,0.183479158966236,2.41523042336166,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G129300,-0.453207197112861,0.0117748042625398,0.0437767942099981,3.36273762913629,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G129400,0.0746786466333091,0.543430309678033,0.683115806975402,4.14747599233533,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G129500,0.201870324430874,0.0916399941221275,0.196303175580186,6.50509734893747,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G130400,-0.586118238066828,0.00529699383726933,0.0243823658394933,4.64974793846554,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G131000,-0.127331240490899,0.538421074703015,0.67959041715834,4.72487753557011,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G131300,-0.146359129049082,0.310647694070345,0.467511221198927,2.94568492089828,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G131400,0.324668498668527,0.156073527112208,0.28844111878368,3.12647559081748,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G131700,-0.067789757756505,0.653467220157567,0.770317367417171,3.58819709193529,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G131800,1.01615068925996,0.000324843161089343,0.00297149697356187,3.4462979275647,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G132100,-0.096466980346638,0.679030449691674,0.788841678193662,5.57848577731741,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G132500,0.239521643235518,0.120147766571077,0.238141676064106,6.38531838457525,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G133100,0.0589575918259344,0.858334645049896,0.909003644919057,5.51627809824439,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G133300,0.0781425961263915,0.725195472418493,0.823107380656205,6.6213081819902,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G133500,0.224981409091069,0.253414715765415,0.406390428624595,5.59102382497792,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G133600,-1.11220675366066,1.39845190256746e-05,0.000261010142255342,4.39139543745408,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G134000,0.0736814520179836,0.592604219797911,0.726524059754653,6.83138831434726,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G135200,-0.847355896592059,6.94044132392578e-06,0.000155845848006563,6.60808784162852,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G135300,-0.704445774575278,0.00231908841851935,0.0130402252035262,6.09850748935319,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G135400,0.292917774796374,0.173811523076766,0.312424600236237,4.51734110539865,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G136200,1.13722526823869,0.000544642079490365,0.00437261186470086,6.48027158062916,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G136400,-0.366067875115135,0.0126046611889253,0.0461037805155512,6.07202198204792,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G137500,0.360901056935078,0.0482359457753195,0.123156636653251,2.47331353015772,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G138900,-0.823433407839957,3.11794701259236e-07,1.57789835881042e-05,5.37160948551643,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G139700,1.03800192162772,6.86477301518135e-06,0.000154487767943418,5.76122829260061,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G139800,0.205493326507519,0.514485028916694,0.659871341766078,4.99938171424639,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G140500,0.0459701098493603,0.840224735065071,0.897204073596672,3.12084061033488,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G140600,0.725076118365428,0.00299102493290011,0.0157071273192875,3.14972169378539,poplar_G_vs_B,limma-voom,poplar_G_vs_B
Potri.009G140800,-1.12062648440526,9.12201819119569e-06,0.000192908875344787,6.26241420241279,poplar_G_vs_B,limma-voom,poplar_G_vs_B
